ID,RER
P32252,0.12
Q54GG8,0.12
Q54GJ9,0.12
Q54GN7,0.12
Q54HE7,0.12
Q54HE9,0.12
Q54JN1,0.12
Q54LE9,0.12
Q54NE0,0.12
Q54NG0,0.12
Q54PL5,0.12
Q54PT2,0.12
Q54QU8,0.12
Q54TF3,0.12
Q54V86,0.12
Q54VD8,0.12
Q54XM5,0.12
Q54XY3,0.12
Q54YD3,0.12
Q552R6,0.12
Q556G6,0.12
Q55CA1,0.12
Q55D82,0.12
Q55DD7,0.12
Q55DU0,0.12
Q55DV7,0.12
Q55DZ2,0.12
Q55FA5,0.12
Q55GP8,0.12
Q75JV8,0.12
Q869X5,0.12
Q86AT8,0.12
Q86JM7,0.12
Q86L41,0.12
Q9NCL7,0.12
P34090,0.121
Q54DS3,0.121
Q54DT5,0.121
Q54GT8,0.121
Q54GV4,0.121
Q54H15,0.121
Q54K98,0.121
Q54KE3,0.121
Q54MT2,0.121
Q54R82,0.121
Q54TY2,0.121
Q54WH5,0.121
Q54WV7,0.121
Q54YU6,0.121
Q54ZN3,0.121
Q557E5,0.121
Q559G7,0.121
Q55E26,0.121
Q55EQ3,0.121
O60950,0.122
Q54B65,0.122
Q54G52,0.122
Q54GM4,0.122
Q54HD1,0.122
Q54J96,0.122
Q54LD5,0.122
Q54P92,0.122
Q54SR5,0.122
Q54ST1,0.122
Q54TD7,0.122
Q54WT3,0.122
Q54X69,0.122
Q54YH9,0.122
Q551V8,0.122
Q556B3,0.122
Q559A2,0.122
Q55CR1,0.122
Q55CS7,0.122
Q55E22,0.122
Q55G06,0.122
Q86AS4,0.122
Q8MNF7,0.122
Q8T193,0.122
Q9GV71,0.122
C7FZV9,0.123
Q54B14,0.123
Q54C68,0.123
Q54CA1,0.123
Q54CT5,0.123
Q54CU9,0.123
Q54CV9,0.123
Q54EX6,0.123
Q54HF0,0.123
Q54JW3,0.123
Q54LT7,0.123
Q54RP4,0.123
Q54SY1,0.123
Q553W1,0.123
Q55BX5,0.123
Q55DC7,0.123
Q55DN5,0.123
Q55GC2,0.123
Q75JH1,0.123
Q869W6,0.123
Q86I81,0.123
Q8MMZ9,0.123
Q8ST07,0.123
P34147,0.124
P54637,0.124
Q1ZXJ0,0.124
Q54B33,0.124
Q54G82,0.124
Q54HF9,0.124
Q54IM6,0.124
Q54M11,0.124
Q54MC5,0.124
Q54RW0,0.124
Q54UR3,0.124
Q54WC4,0.124
Q54WD8,0.124
Q553V6,0.124
Q554H3,0.124
Q556H1,0.124
Q55DD2,0.124
Q55E04,0.124
Q55FA4,0.124
Q7KWL1,0.124
Q86I31,0.124
Q8T1F9,0.124
Q54C26,0.125
Q54DF3,0.125
Q54FF4,0.125
Q54GC7,0.125
Q54I28,0.125
Q54I98,0.125
Q54IG0,0.125
Q54RS5,0.125
Q54TM9,0.125
Q54VA4,0.125
Q54XA6,0.125
Q54XG4,0.125
Q54ZA9,0.125
Q552D6,0.125
Q556K5,0.125
Q55AE5,0.125
Q55BD0,0.125
Q55C56,0.125
Q55FU7,0.125
Q86H79,0.125
Q86IX6,0.125
Q86L44,0.125
O15819,0.126
Q54CS8,0.126
Q54D75,0.126
Q54DI3,0.126
Q54FB7,0.126
Q54G36,0.126
Q54GJ0,0.126
Q54GL5,0.126
Q54HN1,0.126
Q54LR6,0.126
Q54ME0,0.126
Q54PQ3,0.126
Q54RA9,0.126
Q54S37,0.126
Q54T02,0.126
Q54WL2,0.126
Q54Y90,0.126
Q550N5,0.126
Q551V3,0.126
Q551X7,0.126
Q55BC8,0.126
Q55C78,0.126
Q55CB4,0.126
Q55DY0,0.126
Q55EG6,0.126
Q75JK0,0.126
Q86I83,0.126
Q86LA5,0.126
Q8ST13,0.126
Q02720,0.127
Q54CB4,0.127
Q54CF9,0.127
Q54ET1,0.127
Q54F01,0.127
Q54GM6,0.127
Q54GT0,0.127
Q54HI2,0.127
Q54JH6,0.127
Q54L13,0.127
Q54MH9,0.127
Q54NA3,0.127
Q54NP5,0.127
Q54R77,0.127
Q54T56,0.127
Q54V87,0.127
Q54WR1,0.127
Q54XG7,0.127
Q54XI2,0.127
Q54ZX8,0.127
Q553C0,0.127
Q559E7,0.127
Q55BV7,0.127
Q55C33,0.127
Q55CC0,0.127
Q55E98,0.127
Q55FD9,0.127
P36410,0.128
Q54BU7,0.128
Q54GW2,0.128
Q54H08,0.128
Q54MV3,0.128
Q54NP9,0.128
Q54QD0,0.128
Q54S42,0.128
Q54S53,0.128
Q54SE3,0.128
Q54U81,0.128
Q54UB2,0.128
Q54VJ6,0.128
Q54WW7,0.128
Q54X54,0.128
Q54XN7,0.128
Q55D30,0.128
Q55GB1,0.128
Q55GU8,0.128
Q7KWM6,0.128
Q54DA7,0.129
Q54FN2,0.129
Q54G05,0.129
Q54L80,0.129
Q54MN6,0.129
Q54PR1,0.129
Q54PV4,0.129
Q54ST6,0.129
Q54TF2,0.129
Q552L8,0.129
Q554U5,0.129
Q55A22,0.129
Q55BM1,0.129
Q55E65,0.129
Q55FF5,0.129
Q86HR8,0.129
Q86IZ3,0.129
Q86JC1,0.129
C7FZZ3,0.13
P54695,0.13
P54705,0.13
Q1ZXQ5,0.13
Q54E28,0.13
Q54FZ2,0.13
Q54GC4,0.13
Q54JP6,0.13
Q54LD1,0.13
Q54NQ8,0.13
Q54PT8,0.13
Q54QE5,0.13
Q54S13,0.13
Q54X55,0.13
Q54XU8,0.13
Q552K5,0.13
Q552K7,0.13
Q553Q7,0.13
Q556Y4,0.13
Q559G8,0.13
Q55BM9,0.13
Q55D31,0.13
Q55FE4,0.13
Q55GS2,0.13
Q75JR4,0.13
Q75JX3,0.13
Q86AD6,0.13
Q86HN6,0.13
B0G157,0.131
Q54D94,0.131
Q54F20,0.131
Q54I56,0.131
Q54JH9,0.131
Q54K26,0.131
Q54KM6,0.131
Q54MI9,0.131
Q54NX0,0.131
Q553Q5,0.131
Q55FI4,0.131
Q55GU0,0.131
Q86AD2,0.131
P54658,0.132
Q54DY8,0.132
Q54E91,0.132
Q54F25,0.132
Q54GE0,0.132
Q54GF2,0.132
Q54L56,0.132
Q54LD0,0.132
Q54PT1,0.132
Q54QI2,0.132
Q54RS7,0.132
Q54SJ2,0.132
Q54TH9,0.132
Q54WL0,0.132
Q54Z94,0.132
Q55BA1,0.132
Q55BZ0,0.132
Q55CE2,0.132
Q55DR9,0.132
Q55FN1,0.132
Q55GF6,0.132
Q55GT6,0.132
Q86AF3,0.132
Q86HC9,0.132
Q86HD3,0.132
Q54BV0,0.133
Q54CJ0,0.133
Q54LA5,0.133
Q54LI8,0.133
Q54MF3,0.133
Q54MU9,0.133
Q54QG6,0.133
Q54SF9,0.133
Q54SY2,0.133
Q54UI6,0.133
Q54UK0,0.133
Q54XQ2,0.133
Q54YL8,0.133
Q54YN4,0.133
Q54Z93,0.133
Q555L5,0.133
Q55C62,0.133
Q55CG6,0.133
Q55GM7,0.133
Q75JM9,0.133
Q86A69,0.133
Q86JB6,0.133
Q8T2I8,0.133
B0G184,0.134
C7G055,0.134
Q54CR4,0.134
Q54GS2,0.134
Q54I39,0.134
Q54M73,0.134
Q54N18,0.134
Q54NP8,0.134
Q54PW9,0.134
Q54PZ6,0.134
Q54RX8,0.134
Q54UV9,0.134
Q54VQ1,0.134
Q54W02,0.134
Q54WH6,0.134
Q54XG2,0.134
Q54XZ6,0.134
Q54YL7,0.134
Q550K8,0.134
Q552M6,0.134
Q55AG0,0.134
Q55DM0,0.134
Q55E41,0.134
Q55FF2,0.134
Q75J87,0.134
Q869R5,0.134
Q86AT9,0.134
Q86HD8,0.134
Q1ZXD2,0.135
Q54B17,0.135
Q54IN8,0.135
Q54KL7,0.135
Q54L20,0.135
Q54QA7,0.135
Q54R50,0.135
Q54SK0,0.135
Q552I9,0.135
Q556J2,0.135
Q556V8,0.135
Q559R2,0.135
Q55EC9,0.135
Q55FA8,0.135
Q55FC8,0.135
Q55FD8,0.135
B0G160,0.136
Q1ZXI2,0.136
Q54G96,0.136
Q54GH2,0.136
Q54JX4,0.136
Q54NY8,0.136
Q54P03,0.136
Q54P41,0.136
Q54QA2,0.136
Q54QC7,0.136
Q54RK7,0.136
Q54SD0,0.136
Q54SZ4,0.136
Q54UW6,0.136
Q54YL9,0.136
Q55AW2,0.136
Q55GW5,0.136
Q8T250,0.136
Q8T867,0.136
Q54B29,0.137
Q54DC3,0.137
Q54DM8,0.137
Q54F46,0.137
Q54FU1,0.137
Q54GJ8,0.137
Q54H89,0.137
Q54KK2,0.137
Q54P34,0.137
Q54RM2,0.137
Q54T38,0.137
Q54VS2,0.137
Q54WF8,0.137
Q54WL1,0.137
Q54WU5,0.137
Q54Y27,0.137
Q557Q0,0.137
Q55CD3,0.137
Q55F73,0.137
Q55FW0,0.137
Q86HQ3,0.137
Q54DA0,0.138
Q54FH0,0.138
Q54GE7,0.138
Q54ID6,0.138
Q54IS0,0.138
Q54K79,0.138
Q54KB6,0.138
Q54SN4,0.138
Q54W64,0.138
Q55C47,0.138
Q55CU7,0.138
Q55EQ2,0.138
Q55FK3,0.138
Q55FT4,0.138
Q86I19,0.138
Q86KG9,0.138
Q8MM62,0.138
O77257,0.139
Q54DG7,0.139
Q54EN3,0.139
Q54G43,0.139
Q54GR0,0.139
Q54IG4,0.139
Q54RJ4,0.139
Q54TN4,0.139
Q54UJ2,0.139
Q54VC1,0.139
Q54WQ2,0.139
Q54WZ2,0.139
Q54X81,0.139
Q54XD2,0.139
Q54ZF0,0.139
Q554U0,0.139
Q556A3,0.139
Q557E6,0.139
Q55C04,0.139
Q55CC5,0.139
Q55CW0,0.139
Q55D06,0.139
Q8SSY6,0.139
Q94464,0.139
Q54BP0,0.14
Q54D16,0.14
Q54FR5,0.14
Q54IE8,0.14
Q54J51,0.14
Q54K13,0.14
Q54KG8,0.14
Q54ML8,0.14
Q54Q16,0.14
Q54WN4,0.14
Q54WS5,0.14
Q54XG6,0.14
Q550H6,0.14
Q551L7,0.14
Q552C1,0.14
Q86H64,0.14
Q86K58,0.14
Q86K93,0.14
Q86KK3,0.14
Q86KR5,0.14
Q8T197,0.14
P05817,0.141
P34148,0.141
Q1ZXR0,0.141
Q54CJ1,0.141
Q54G38,0.141
Q54GH0,0.141
Q54IN9,0.141
Q54ME1,0.141
Q54PH2,0.141
Q54QV4,0.141
Q54UU6,0.141
Q54YF5,0.141
Q552Z2,0.141
Q55C29,0.141
Q55DC8,0.141
Q86H36,0.141
Q9XYL0,0.141
B0G120,0.142
Q54AQ0,0.142
Q54C10,0.142
Q54DB4,0.142
Q54DR4,0.142
Q54H72,0.142
Q54HM2,0.142
Q54TU8,0.142
Q54WX2,0.142
Q54WY5,0.142
Q54XC5,0.142
Q54XW5,0.142
Q550R7,0.142
Q55BA9,0.142
Q55BQ6,0.142
Q55FI2,0.142
Q55FS3,0.142
Q55GA1,0.142
Q86AS3,0.142
Q8I7C6,0.142
C7G077,0.143
Q1ZXH2,0.143
Q54C63,0.143
Q54D51,0.143
Q54E35,0.143
Q54GT5,0.143
Q54H44,0.143
Q54JN6,0.143
Q54JY5,0.143
Q54KD3,0.143
Q54KG1,0.143
Q54LB9,0.143
Q54LZ6,0.143
Q54M91,0.143
Q54PF2,0.143
Q54PY8,0.143
Q54SF7,0.143
Q54VV3,0.143
Q54X13,0.143
Q54YZ5,0.143
Q54Z40,0.143
Q558U5,0.143
Q55C37,0.143
Q55DJ0,0.143
Q55FS0,0.143
Q55FV8,0.143
Q86AH4,0.143
Q86IL4,0.143
Q86JJ3,0.143
Q8IS11,0.143
P28178,0.144
P35401,0.144
P90522,0.144
Q54D34,0.144
Q54E19,0.144
Q54H25,0.144
Q54JY9,0.144
Q54KY6,0.144
Q54MG8,0.144
Q54SG5,0.144
Q54TP0,0.144
Q54WL4,0.144
Q54YM8,0.144
Q554P0,0.144
Q557I4,0.144
Q55D84,0.144
Q55DK2,0.144
Q55G53,0.144
B0G118,0.145
P34125,0.145
Q54C66,0.145
Q54CA6,0.145
Q54DZ1,0.145
Q54FR9,0.145
Q54I38,0.145
Q54KD8,0.145
Q54M41,0.145
Q54ND6,0.145
Q54YH7,0.145
Q55EE1,0.145
Q55EK6,0.145
Q55EU5,0.145
Q55FD2,0.145
Q75JJ2,0.145
Q1ZXF5,0.146
Q54CG4,0.146
Q54DG3,0.146
Q54HT2,0.146
Q54PQ6,0.146
Q54RY2,0.146
Q54SQ1,0.146
Q54SR7,0.146
Q54T01,0.146
Q54TD5,0.146
Q54TJ9,0.146
Q54VU5,0.146
Q54WQ9,0.146
Q54YZ1,0.146
Q555M6,0.146
Q55EJ7,0.146
Q55FY4,0.146
Q86K78,0.146
Q8ST27,0.146
O96099,0.147
Q54C22,0.147
Q54G03,0.147
Q54H38,0.147
Q54I76,0.147
Q54KV6,0.147
Q54N31,0.147
Q54PF7,0.147
Q54QP3,0.147
Q54TA8,0.147
Q54WJ9,0.147
Q54XC4,0.147
Q54XY5,0.147
Q553G3,0.147
Q555I8,0.147
Q55CZ2,0.147
Q55G70,0.147
Q55G85,0.147
Q86JJ4,0.147
Q8SSW7,0.147
C7FZZ9,0.148
P34141,0.148
Q54BK0,0.148
Q54DG8,0.148
Q54DZ9,0.148
Q54J48,0.148
Q54JJ1,0.148
Q54NB2,0.148
Q54P96,0.148
Q54S71,0.148
Q54UE9,0.148
Q54VC2,0.148
Q54W44,0.148
Q54WA2,0.148
Q54WK3,0.148
Q54XG9,0.148
Q54XW8,0.148
Q550W6,0.148
Q55AJ7,0.148
Q55CD5,0.148
Q7KWX3,0.148
Q8SSV3,0.148
P34149,0.149
Q54FE8,0.149
Q54G27,0.149
Q54LI7,0.149
Q54MX5,0.149
Q54RZ7,0.149
Q54VF4,0.149
Q54WY8,0.149
Q54ZH1,0.149
Q553S0,0.149
Q557I5,0.149
Q558S4,0.149
Q559V1,0.149
Q55FP6,0.149
Q55GA8,0.149
Q55GT5,0.149
Q86H55,0.149
Q8SSN6,0.149
Q8T2F8,0.149
Q8T685,0.149
Q1ZXG6,0.15
Q54CB7,0.15
Q54CM0,0.15
Q54D77,0.15
Q54D87,0.15
Q54DN1,0.15
Q54II6,0.15
Q54JN0,0.15
Q54PA3,0.15
Q54UU9,0.15
Q555C6,0.15
Q55CM7,0.15
Q55CY9,0.15
Q55DQ9,0.15
Q55EG2,0.15
Q55GE6,0.15
Q86L43,0.15
O15755,0.151
P54685,0.151
Q54F64,0.151
Q54GZ5,0.151
Q54I20,0.151
Q54I48,0.151
Q54JE6,0.151
Q54KW4,0.151
Q54L82,0.151
Q54W90,0.151
Q54YZ3,0.151
Q55DM5,0.151
Q55GU7,0.151
Q86IY7,0.151
Q8IS18,0.151
Q9TW28,0.151
B0G0Z1,0.152
O96070,0.152
Q54CM2,0.152
Q54D10,0.152
Q54E72,0.152
Q54G62,0.152
Q54GS3,0.152
Q54HN3,0.152
Q54IK2,0.152
Q54LD2,0.152
Q54MR6,0.152
Q54PU7,0.152
Q54R18,0.152
Q54T86,0.152
Q54WS8,0.152
Q54XJ4,0.152
Q54XZ7,0.152
Q552N4,0.152
Q553R0,0.152
Q559H0,0.152
Q55BD8,0.152
Q55CN9,0.152
Q55EG1,0.152
Q55GW2,0.152
Q6TMK2,0.152
Q86I43,0.152
Q8IS12,0.152
Q54C67,0.153
Q54KS3,0.153
Q54LD4,0.153
Q54MB0,0.153
Q54NJ4,0.153
Q54RT1,0.153
Q54UR2,0.153
Q54YX3,0.153
Q552C9,0.153
Q55C95,0.153
Q55E84,0.153
Q55ET1,0.153
Q6XHA5,0.153
Q86J06,0.153
Q9NGP5,0.153
Q54BS1,0.154
Q54K33,0.154
Q54QB9,0.154
Q54R68,0.154
Q54SV5,0.154
Q54U51,0.154
Q54XN8,0.154
Q54YM2,0.154
Q551B2,0.154
Q55C50,0.154
Q55C92,0.154
Q55FS2,0.154
Q55GA0,0.154
Q55GS8,0.154
Q8T2A2,0.154
C7G054,0.155
Q1ZXD8,0.155
Q1ZXP2,0.155
Q54B61,0.155
Q54C35,0.155
Q54CM1,0.155
Q54F68,0.155
Q54FJ6,0.155
Q54GM1,0.155
Q54L32,0.155
Q54LZ9,0.155
Q54PB4,0.155
Q54U31,0.155
Q54WP5,0.155
Q54XJ3,0.155
Q55A31,0.155
Q55AD2,0.155
Q55CK5,0.155
Q55GJ4,0.155
Q86K46,0.155
Q8T673,0.155
B0G142,0.156
Q54D60,0.156
Q54EK2,0.156
Q54G42,0.156
Q54HJ6,0.156
Q54IL2,0.156
Q54JN5,0.156
Q54NC2,0.156
Q54P07,0.156
Q54QY3,0.156
Q54TJ4,0.156
Q54UV8,0.156
Q556X0,0.156
Q559U0,0.156
Q55F45,0.156
Q55G09,0.156
Q55G29,0.156
Q55GE0,0.156
Q7YXD4,0.156
Q86HL7,0.156
Q54G24,0.157
Q54IA5,0.157
Q54ID9,0.157
Q54MH0,0.157
Q54P15,0.157
Q54P49,0.157
Q54Q14,0.157
Q54RN0,0.157
Q54S03,0.157
Q54TC3,0.157
Q54U43,0.157
Q54WR3,0.157
Q559I6,0.157
Q55BR6,0.157
Q86A02,0.157
Q86J16,0.157
Q94502,0.157
Q54DM9,0.158
Q54DV6,0.158
Q54FH5,0.158
Q54FJ8,0.158
Q54GN2,0.158
Q54GN8,0.158
Q54H42,0.158
Q54J46,0.158
Q54JS8,0.158
Q54MC2,0.158
Q54PD5,0.158
Q54UV2,0.158
Q54WN5,0.158
Q54XL6,0.158
Q551Y7,0.158
Q556S4,0.158
Q55C17,0.158
Q86K48,0.158
Q9GSB0,0.158
Q1ZXA1,0.159
Q54BR9,0.159
Q54MN2,0.159
Q54U95,0.159
Q54WZ3,0.159
Q559X9,0.159
Q55EL4,0.159
Q55GH7,0.159
Q75J89,0.159
Q86IW1,0.159
Q23858,0.16
Q54CX8,0.16
Q54ER2,0.16
Q54FW9,0.16
Q54GD1,0.16
Q54RL1,0.16
Q54S45,0.16
Q54VA5,0.16
Q54YT3,0.16
Q55DE4,0.16
Q55GI0,0.16
Q7KWM5,0.16
Q9XYS3,0.16
B0G146,0.161
Q54BM1,0.161
Q54E74,0.161
Q54H00,0.161
Q54KS4,0.161
Q54M76,0.161
Q54RP5,0.161
Q54SH8,0.161
Q54TM6,0.161
Q54TQ9,0.161
Q54UD8,0.161
Q550Q3,0.161
Q551T0,0.161
Q559E6,0.161
Q55CE3,0.161
Q55DR4,0.161
Q869Q2,0.161
Q86K80,0.161
C7FZW5,0.162
Q54BD6,0.162
Q54DJ0,0.162
Q54DL0,0.162
Q54ES6,0.162
Q54GD6,0.162
Q54IV3,0.162
Q54QB2,0.162
Q54QH0,0.162
Q54SH3,0.162
Q54YG8,0.162
Q54YX4,0.162
Q552S0,0.162
Q552S8,0.162
Q554S4,0.162
Q54GG6,0.163
Q54GY7,0.163
Q54KH8,0.163
Q54NB5,0.163
Q54PG9,0.163
Q54PJ3,0.163
Q54VW9,0.163
Q556U6,0.163
Q55FI6,0.163
Q55FP4,0.163
O15743,0.164
Q54B64,0.164
Q54EU4,0.164
Q54IL7,0.164
Q54PP1,0.164
Q54U60,0.164
Q54VD9,0.164
Q54XL3,0.164
Q54YR8,0.164
Q555V8,0.164
Q55AR3,0.164
Q55EC4,0.164
Q75JE7,0.164
Q8T2Q3,0.164
Q54BN0,0.165
Q54BV5,0.165
Q54ER8,0.165
Q54HF4,0.165
Q54J16,0.165
Q54JQ9,0.165
Q54WY1,0.165
Q54Y89,0.165
Q55A00,0.165
Q55G31,0.165
Q75JE1,0.165
Q9TW32,0.165
P0CD63,0.166
Q1ZXB4,0.166
Q54CC9,0.166
Q54DA6,0.166
Q54FM1,0.166
Q54GC1,0.166
Q54IA4,0.166
Q54IM2,0.166
Q54J45,0.166
Q54J63,0.166
Q54KW8,0.166
Q54M69,0.166
Q54S79,0.166
Q54SH2,0.166
Q54SJ8,0.166
Q54UF9,0.166
Q54WG7,0.166
Q55AE0,0.166
Q55AK6,0.166
Q55D54,0.166
Q55F96,0.166
Q86I88,0.166
P35085,0.167
Q54CP6,0.167
Q54ET3,0.167
Q54G73,0.167
Q54I45,0.167
Q54JL7,0.167
Q54RQ4,0.167
Q54XY0,0.167
Q550G2,0.167
Q553A4,0.167
Q55BY4,0.167
Q55E55,0.167
Q55EH5,0.167
Q55F56,0.167
Q55GJ7,0.167
Q7KWN2,0.167
Q869L2,0.167
Q86KQ5,0.167
B0G111,0.168
P36411,0.168
Q54CD1,0.168
Q54DP8,0.168
Q54GG4,0.168
Q54JE2,0.168
Q54JL9,0.168
Q54KF3,0.168
Q54QK3,0.168
Q54SB7,0.168
Q54X10,0.168
Q54XT8,0.168
Q54XX7,0.168
Q551G5,0.168
Q556N4,0.168
Q55AI0,0.168
Q55AX0,0.168
Q55B61,0.168
Q55C18,0.168
Q55F28,0.168
Q75JN6,0.168
Q7YSJ4,0.168
Q1ZXC2,0.169
Q54DG5,0.169
Q54FE3,0.169
Q54FH7,0.169
Q54GX9,0.169
Q54IP4,0.169
Q54L31,0.169
Q54M29,0.169
Q54PL7,0.169
Q54V68,0.169
Q54VT4,0.169
Q54W87,0.169
Q54ZN9,0.169
Q550I3,0.169
Q557B3,0.169
Q55DI4,0.169
Q55ED4,0.169
Q55GD6,0.169
Q5V9F0,0.169
Q86KU7,0.169
O76542,0.17
Q1ZXN8,0.17
Q54BL2,0.17
Q54BN8,0.17
Q54CK5,0.17
Q54DD1,0.17
Q54G70,0.17
Q54I21,0.17
Q54JJ9,0.17
Q54M63,0.17
Q54PB2,0.17
Q54UZ8,0.17
Q55DW4,0.17
Q55F26,0.17
Q86IA3,0.17
Q86KB5,0.17
P54660,0.171
Q1ZXL7,0.171
Q54BT3,0.171
Q54LF1,0.171
Q54LP3,0.171
Q54M52,0.171
Q54ML4,0.171
Q54QE9,0.171
Q54QF2,0.171
Q54VY8,0.171
Q54XB5,0.171
Q54Z25,0.171
Q550C4,0.171
Q554N4,0.171
Q55EX4,0.171
Q55FJ8,0.171
Q869Y3,0.171
Q54JW8,0.172
Q54LQ0,0.172
Q54LW5,0.172
Q54M62,0.172
Q54N73,0.172
Q54QQ3,0.172
Q54SS3,0.172
Q54TS2,0.172
Q54W56,0.172
Q54XC3,0.172
Q55AQ3,0.172
Q55DC1,0.172
Q55DL5,0.172
Q86IH5,0.172
Q9UAG7,0.172
Q54CW3,0.173
Q54GR7,0.173
Q54HC8,0.173
Q54Q60,0.173
Q54SG1,0.173
Q54X23,0.173
Q54XB2,0.173
Q54XQ6,0.173
Q54YF6,0.173
Q54ZX7,0.173
Q55BS3,0.173
Q55CT7,0.173
Q55D20,0.173
Q76NW7,0.173
Q8STF9,0.173
B0G121,0.174
P18613,0.174
Q54C85,0.174
Q54IB7,0.174
Q54L53,0.174
Q54RB1,0.174
Q54U33,0.174
Q54VT5,0.174
Q54W89,0.174
Q558Y3,0.174
Q55B99,0.174
Q7KWL3,0.174
Q86KP9,0.174
Q8T282,0.174
Q54F47,0.175
Q54JH5,0.175
Q54MR8,0.175
Q54MT0,0.175
Q54QE0,0.175
Q54W55,0.175
Q555V7,0.175
Q55E19,0.175
Q55F12,0.175
Q55FS7,0.175
Q86B05,0.175
B0G0Y4,0.176
Q54EB4,0.176
Q54FZ1,0.176
Q54HS1,0.176
Q54KJ7,0.176
Q54L23,0.176
Q54P59,0.176
Q54PE8,0.176
Q54PI5,0.176
Q54TT9,0.176
Q54VH3,0.176
Q54WJ0,0.176
Q555B8,0.176
Q555L7,0.176
Q55CT1,0.176
Q55E97,0.176
Q55EB8,0.176
Q55FD0,0.176
Q55FR4,0.176
B0G0Z6,0.177
Q54CK2,0.177
Q54F86,0.177
Q54FD6,0.177
Q54H59,0.177
Q54HI6,0.177
Q54J81,0.177
Q54LT2,0.177
Q54QM6,0.177
Q54VN3,0.177
Q54WK0,0.177
Q54WR8,0.177
Q54XG0,0.177
Q54Y38,0.177
Q54YB2,0.177
Q55BV4,0.177
Q55D91,0.177
Q6TMJ4,0.177
Q76NV1,0.177
Q7KWR7,0.177
Q86AH0,0.177
Q86K35,0.177
Q9GPS6,0.177
P08796,0.178
Q54E34,0.178
Q54GW1,0.178
Q54H47,0.178
Q54KL3,0.178
Q54L07,0.178
Q54LH0,0.178
Q54MZ0,0.178
Q54P80,0.178
Q54Q95,0.178
Q54R87,0.178
Q54TV8,0.178
Q551H4,0.178
Q55B24,0.178
Q55FL5,0.178
Q55FW3,0.178
Q7KWY3,0.178
Q86HN7,0.178
Q8MYF2,0.178
Q8T2J7,0.178
Q54EB9,0.179
Q54K99,0.179
Q54MP1,0.179
Q54NM4,0.179
Q54TL0,0.179
Q54W52,0.179
Q55D05,0.179
Q55EJ2,0.179
Q869R3,0.179
Q8T268,0.179
Q95ZG4,0.179
O76329,0.18
P34143,0.18
Q23915,0.18
Q54B45,0.18
Q54BH4,0.18
Q54DU3,0.18
Q54ED1,0.18
Q54F38,0.18
Q54FY0,0.18
Q54I84,0.18
Q54K74,0.18
Q54M21,0.18
Q54MD1,0.18
Q54QP6,0.18
Q54RZ3,0.18
Q54S81,0.18
Q54SV2,0.18
Q54XX1,0.18
Q54YV7,0.18
Q55BI4,0.18
Q55BK1,0.18
Q55CJ5,0.18
Q55CV1,0.18
Q55GT0,0.18
Q54EN7,0.181
Q54F99,0.181
Q54FB9,0.181
Q54P68,0.181
Q54QE1,0.181
Q54QQ2,0.181
Q54RN1,0.181
Q54RX2,0.181
Q54UZ7,0.181
Q54VI7,0.181
Q54X80,0.181
Q54YP0,0.181
Q550V0,0.181
Q555C4,0.181
Q55B15,0.181
Q55F47,0.181
Q86HC5,0.181
C7G018,0.182
Q54BV7,0.182
Q54EN4,0.182
Q54EX5,0.182
Q54JA5,0.182
Q54KE5,0.182
Q54KJ9,0.182
Q54NM8,0.182
Q54NR5,0.182
Q54QP2,0.182
Q54WA3,0.182
Q54Y04,0.182
Q556P0,0.182
Q559D0,0.182
Q55CZ0,0.182
Q8MQU6,0.182
B0G182,0.183
Q54BH1,0.183
Q54CW9,0.183
Q54EQ1,0.183
Q54K30,0.183
Q54L85,0.183
Q54TU9,0.183
Q54UB0,0.183
Q54ZU0,0.183
Q550Z9,0.183
Q552Y2,0.183
Q55DJ3,0.183
Q55FB4,0.183
Q55GS3,0.183
Q86B10,0.183
P32254,0.184
Q54H95,0.184
Q54IF2,0.184
Q54IS7,0.184
Q54KB3,0.184
Q54LW8,0.184
Q54T76,0.184
Q54Y33,0.184
Q54ZK3,0.184
Q557G0,0.184
Q55AW6,0.184
Q55DV5,0.184
Q55G58,0.184
Q8T2J5,0.184
Q54DJ5,0.185
Q54GC3,0.185
Q54I22,0.185
Q54IG1,0.185
Q54KQ7,0.185
Q54X37,0.185
Q553U1,0.185
Q55BH7,0.185
Q55BH8,0.185
Q55DD4,0.185
Q55DN3,0.185
Q55GV0,0.185
Q75JJ9,0.185
Q75JP4,0.185
Q76P11,0.185
Q86IW5,0.185
Q8T6J5,0.185
Q9U7C9,0.185
Q54H40,0.186
Q54HM5,0.186
Q54JV6,0.186
Q54MN3,0.186
Q54Q11,0.186
Q54Q94,0.186
Q54TP5,0.186
Q54U96,0.186
Q54XI0,0.186
Q54XT1,0.186
Q54XT6,0.186
Q54Y80,0.186
Q54YF9,0.186
Q551H0,0.186
Q554K2,0.186
Q55DJ2,0.186
Q55F68,0.186
Q769F7,0.186
Q54EJ0,0.187
Q54KT3,0.187
Q54L67,0.187
Q54NA7,0.187
Q54NM9,0.187
Q54S26,0.187
Q54SA3,0.187
Q54TH2,0.187
Q54VS6,0.187
Q551J1,0.187
Q552L6,0.187
Q556W1,0.187
Q559U2,0.187
Q75JL6,0.187
Q7KWS8,0.187
Q86KC3,0.187
O76173,0.188
Q1ZXK9,0.188
Q54E41,0.188
Q54IP8,0.188
Q54JT3,0.188
